id	java_package	java_paths	source_root	files	loc	crate	wave	cycle	needs_split	deps	status	attempts	notes
mc.commands.arguments	net.minecraft.commands.arguments	minecraft:net/minecraft/commands/arguments/AngleArgument.java,minecraft:net/minecraft/commands/arguments/ArgumentSignatures.java,minecraft:net/minecraft/commands/arguments/ComponentArgument.java,minecraft:net/minecraft/commands/arguments/CompoundTagArgument.java,minecraft:net/minecraft/commands/arguments/DimensionArgument.java,minecraft:net/minecraft/commands/arguments/EntityAnchorArgument.java,minecraft:net/minecraft/commands/arguments/EntityArgument.java,minecraft:net/minecraft/commands/arguments/GameModeArgument.java,minecraft:net/minecraft/commands/arguments/GameProfileArgument.java,minecraft:net/minecraft/commands/arguments/HeightmapTypeArgument.java,minecraft:net/minecraft/commands/arguments/HexColorArgument.java,minecraft:net/minecraft/commands/arguments/IdentifierArgument.java,minecraft:net/minecraft/commands/arguments/MessageArgument.java,minecraft:net/minecraft/commands/arguments/NbtPathArgument.java,minecraft:net/minecraft/commands/arguments/NbtTagArgument.java,minecraft:net/minecraft/commands/arguments/ObjectiveArgument.java,minecraft:net/minecraft/commands/arguments/ObjectiveCriteriaArgument.java,minecraft:net/minecraft/commands/arguments/OperationArgument.java,minecraft:net/minecraft/commands/arguments/ParticleArgument.java,minecraft:net/minecraft/commands/arguments/RangeArgument.java,minecraft:net/minecraft/commands/arguments/ResourceArgument.java,minecraft:net/minecraft/commands/arguments/ResourceKeyArgument.java,minecraft:net/minecraft/commands/arguments/ResourceOrIdArgument.java,minecraft:net/minecraft/commands/arguments/ResourceOrTagArgument.java,minecraft:net/minecraft/commands/arguments/ResourceOrTagKeyArgument.java,minecraft:net/minecraft/commands/arguments/ResourceSelectorArgument.java,minecraft:net/minecraft/commands/arguments/ScoreHolderArgument.java,minecraft:net/minecraft/commands/arguments/ScoreboardSlotArgument.java,minecraft:net/minecraft/commands/arguments/SignedArgument.java,minecraft:net/minecraft/commands/arguments/SlotArgument.java,minecraft:net/minecraft/commands/arguments/SlotsArgument.java,minecraft:net/minecraft/commands/arguments/StringRepresentableArgument.java,minecraft:net/minecraft/commands/arguments/StyleArgument.java,minecraft:net/minecraft/commands/arguments/TeamArgument.java,minecraft:net/minecraft/commands/arguments/TeamColorArgument.java,minecraft:net/minecraft/commands/arguments/TemplateMirrorArgument.java,minecraft:net/minecraft/commands/arguments/TemplateRotationArgument.java,minecraft:net/minecraft/commands/arguments/TimeArgument.java,minecraft:net/minecraft/commands/arguments/UuidArgument.java,minecraft:net/minecraft/commands/arguments/WaypointArgument.java,minecraft:net/minecraft/commands/arguments/package-info.java	minecraft	41	4174	rivet-server	3	27	yes	com.mojang.brigadier,com.mojang.brigadier.exceptions,com.mojang.brigadier.suggestion,com.mojang.datafixers.util,com.mojang.serialization,net.minecraft.advancements,net.minecraft.advancements.predicates,net.minecraft.commands,net.minecraft.commands.arguments.coordinates,net.minecraft.commands.arguments.selector,net.minecraft.commands.synchronization,net.minecraft.core,net.minecraft.core.particles,net.minecraft.core.registries,net.minecraft.nbt,net.minecraft.network,net.minecraft.network.chat,net.minecraft.resources,net.minecraft.server,net.minecraft.server.dialog,net.minecraft.server.level,net.minecraft.server.network,net.minecraft.server.permissions,net.minecraft.server.players,net.minecraft.stats,net.minecraft.tags,net.minecraft.util,net.minecraft.util.parsing.packrat,net.minecraft.util.parsing.packrat.commands,net.minecraft.world.clock,net.minecraft.world.effect,net.minecraft.world.entity,net.minecraft.world.entity.ai.attributes,net.minecraft.world.inventory,net.minecraft.world.item.crafting,net.minecraft.world.item.enchantment,net.minecraft.world.level,net.minecraft.world.level.block,net.minecraft.world.level.levelgen,net.minecraft.world.level.levelgen.feature,net.minecraft.world.level.levelgen.structure,net.minecraft.world.level.levelgen.structure.pools,net.minecraft.world.level.storage.loot,net.minecraft.world.level.storage.loot.functions,net.minecraft.world.level.storage.loot.predicates,net.minecraft.world.phys,net.minecraft.world.scores,net.minecraft.world.scores.criteria,net.minecraft.world.timeline,net.minecraft.world.waypoints	pending	0	
mc.commands.arguments.blocks	net.minecraft.commands.arguments.blocks	minecraft:net/minecraft/commands/arguments/blocks/BlockInput.java,minecraft:net/minecraft/commands/arguments/blocks/BlockPredicateArgument.java,minecraft:net/minecraft/commands/arguments/blocks/BlockStateArgument.java,minecraft:net/minecraft/commands/arguments/blocks/BlockStateParser.java,minecraft:net/minecraft/commands/arguments/blocks/package-info.java	minecraft	5	861	rivet-server	3	27		com.mojang.brigadier,com.mojang.brigadier.exceptions,com.mojang.brigadier.suggestion,com.mojang.datafixers.util,net.minecraft.commands,net.minecraft.core,net.minecraft.core.registries,net.minecraft.nbt,net.minecraft.network.chat,net.minecraft.resources,net.minecraft.server.level,net.minecraft.tags,net.minecraft.util,net.minecraft.world.level.block,net.minecraft.world.level.block.entity,net.minecraft.world.level.block.state,net.minecraft.world.level.block.state.pattern,net.minecraft.world.level.block.state.properties,net.minecraft.world.level.storage	pending	0	
mc.commands.arguments.coordinates	net.minecraft.commands.arguments.coordinates	minecraft:net/minecraft/commands/arguments/coordinates/BlockPosArgument.java,minecraft:net/minecraft/commands/arguments/coordinates/ColumnPosArgument.java,minecraft:net/minecraft/commands/arguments/coordinates/Coordinates.java,minecraft:net/minecraft/commands/arguments/coordinates/LocalCoordinates.java,minecraft:net/minecraft/commands/arguments/coordinates/RotationArgument.java,minecraft:net/minecraft/commands/arguments/coordinates/SwizzleArgument.java,minecraft:net/minecraft/commands/arguments/coordinates/Vec2Argument.java,minecraft:net/minecraft/commands/arguments/coordinates/Vec3Argument.java,minecraft:net/minecraft/commands/arguments/coordinates/WorldCoordinate.java,minecraft:net/minecraft/commands/arguments/coordinates/WorldCoordinates.java,minecraft:net/minecraft/commands/arguments/coordinates/package-info.java	minecraft	11	672	rivet-server	3	27		com.mojang.brigadier,com.mojang.brigadier.exceptions,com.mojang.brigadier.suggestion,net.minecraft.commands,net.minecraft.core,net.minecraft.network.chat,net.minecraft.server.level,net.minecraft.world.level,net.minecraft.world.phys	pending	0	
mc.commands.arguments.item	net.minecraft.commands.arguments.item	minecraft:net/minecraft/commands/arguments/item/ComponentPredicateParser.java,minecraft:net/minecraft/commands/arguments/item/FunctionArgument.java,minecraft:net/minecraft/commands/arguments/item/ItemArgument.java,minecraft:net/minecraft/commands/arguments/item/ItemInput.java,minecraft:net/minecraft/commands/arguments/item/ItemParser.java,minecraft:net/minecraft/commands/arguments/item/ItemPredicateArgument.java,minecraft:net/minecraft/commands/arguments/item/package-info.java	minecraft	7	960	rivet-server	3	27		com.mojang.brigadier,com.mojang.brigadier.exceptions,com.mojang.brigadier.suggestion,com.mojang.datafixers.util,com.mojang.serialization,net.minecraft.advancements.predicates,net.minecraft.commands,net.minecraft.commands.functions,net.minecraft.core,net.minecraft.core.component,net.minecraft.core.component.predicates,net.minecraft.core.registries,net.minecraft.nbt,net.minecraft.network.chat,net.minecraft.resources,net.minecraft.tags,net.minecraft.util,net.minecraft.util.parsing.packrat,net.minecraft.util.parsing.packrat.commands,net.minecraft.world.item	pending	0	
mc.commands.arguments.selector	net.minecraft.commands.arguments.selector	minecraft:net/minecraft/commands/arguments/selector/EntitySelector.java,minecraft:net/minecraft/commands/arguments/selector/EntitySelectorParser.java,minecraft:net/minecraft/commands/arguments/selector/package-info.java	minecraft	3	891	rivet-server	3	27		com.mojang.brigadier,com.mojang.brigadier.exceptions,com.mojang.brigadier.suggestion,com.mojang.serialization,net.minecraft.advancements.predicates,net.minecraft.commands,net.minecraft.commands.arguments,net.minecraft.commands.arguments.selector.options,net.minecraft.network.chat,net.minecraft.server.level,net.minecraft.server.permissions,net.minecraft.util,net.minecraft.world.entity,net.minecraft.world.flag,net.minecraft.world.level.entity,net.minecraft.world.phys	pending	0	
mc.commands.arguments.selector.options	net.minecraft.commands.arguments.selector.options	minecraft:net/minecraft/commands/arguments/selector/options/EntitySelectorOptions.java,minecraft:net/minecraft/commands/arguments/selector/options/InvertableSetOptionState.java,minecraft:net/minecraft/commands/arguments/selector/options/SetOnceOptionState.java,minecraft:net/minecraft/commands/arguments/selector/options/package-info.java	minecraft	4	639	rivet-server	3	27		com.mojang.brigadier,com.mojang.brigadier.exceptions,com.mojang.brigadier.suggestion,net.minecraft.advancements,net.minecraft.advancements.predicates,net.minecraft.commands,net.minecraft.commands.arguments.selector,net.minecraft.core,net.minecraft.core.registries,net.minecraft.nbt,net.minecraft.network.chat,net.minecraft.resources,net.minecraft.server,net.minecraft.server.level,net.minecraft.tags,net.minecraft.util,net.minecraft.world.entity,net.minecraft.world.item,net.minecraft.world.level,net.minecraft.world.level.storage,net.minecraft.world.level.storage.loot,net.minecraft.world.level.storage.loot.parameters,net.minecraft.world.level.storage.loot.predicates,net.minecraft.world.scores	pending	0	
mc.commands.execution	net.minecraft.commands.execution	minecraft:net/minecraft/commands/execution/ChainModifiers.java,minecraft:net/minecraft/commands/execution/CommandQueueEntry.java,minecraft:net/minecraft/commands/execution/CustomCommandExecutor.java,minecraft:net/minecraft/commands/execution/CustomModifierExecutor.java,minecraft:net/minecraft/commands/execution/EntryAction.java,minecraft:net/minecraft/commands/execution/ExecutionContext.java,minecraft:net/minecraft/commands/execution/ExecutionControl.java,minecraft:net/minecraft/commands/execution/Frame.java,minecraft:net/minecraft/commands/execution/TraceCallbacks.java,minecraft:net/minecraft/commands/execution/UnboundEntryAction.java,minecraft:net/minecraft/commands/execution/package-info.java	minecraft	11	337	rivet-server	3	27		com.mojang.brigadier,com.mojang.brigadier.exceptions,net.minecraft.commands,net.minecraft.commands.execution.tasks,net.minecraft.commands.functions,net.minecraft.resources,net.minecraft.util.profiling	pending	0	
mc.commands.execution.tasks	net.minecraft.commands.execution.tasks	minecraft:net/minecraft/commands/execution/tasks/BuildContexts.java,minecraft:net/minecraft/commands/execution/tasks/CallFunction.java,minecraft:net/minecraft/commands/execution/tasks/ContinuationTask.java,minecraft:net/minecraft/commands/execution/tasks/ExecuteCommand.java,minecraft:net/minecraft/commands/execution/tasks/FallthroughTask.java,minecraft:net/minecraft/commands/execution/tasks/IsolatedCall.java,minecraft:net/minecraft/commands/execution/tasks/package-info.java	minecraft	7	361	rivet-server	3	27		com.mojang.brigadier,com.mojang.brigadier.exceptions,net.minecraft.commands,net.minecraft.commands.execution,net.minecraft.commands.functions,net.minecraft.network.chat	pending	0	
mc.commands.functions	net.minecraft.commands.functions	minecraft:net/minecraft/commands/functions/CommandFunction.java,minecraft:net/minecraft/commands/functions/FunctionBuilder.java,minecraft:net/minecraft/commands/functions/InstantiatedFunction.java,minecraft:net/minecraft/commands/functions/MacroFunction.java,minecraft:net/minecraft/commands/functions/PlainTextFunction.java,minecraft:net/minecraft/commands/functions/StringTemplate.java,minecraft:net/minecraft/commands/functions/package-info.java	minecraft	7	455	rivet-server	3	27		com.mojang.brigadier,com.mojang.brigadier.exceptions,net.minecraft.commands,net.minecraft.commands.execution,net.minecraft.commands.execution.tasks,net.minecraft.nbt,net.minecraft.network.chat,net.minecraft.resources,net.minecraft.util	pending	0	
mc.commands.synchronization	net.minecraft.commands.synchronization	minecraft:net/minecraft/commands/synchronization/ArgumentTypeInfo.java,minecraft:net/minecraft/commands/synchronization/ArgumentTypeInfos.java,minecraft:net/minecraft/commands/synchronization/ArgumentUtils.java,minecraft:net/minecraft/commands/synchronization/SingletonArgumentInfo.java,minecraft:net/minecraft/commands/synchronization/SuggestionProviders.java,minecraft:net/minecraft/commands/synchronization/package-info.java	minecraft	6	454	rivet-server	3	27		com.mojang.brigadier,com.mojang.brigadier.exceptions,com.mojang.brigadier.suggestion,com.mojang.brigadier.tree,com.mojang.serialization,net.minecraft.commands,net.minecraft.commands.arguments,net.minecraft.commands.arguments.blocks,net.minecraft.commands.arguments.coordinates,net.minecraft.commands.arguments.item,net.minecraft.commands.synchronization.brigadier,net.minecraft.core,net.minecraft.core.registries,net.minecraft.network,net.minecraft.resources,net.minecraft.server.permissions,net.minecraft.world.entity	pending	0	
mc.commands.synchronization.brigadier	net.minecraft.commands.synchronization.brigadier	minecraft:net/minecraft/commands/synchronization/brigadier/DoubleArgumentInfo.java,minecraft:net/minecraft/commands/synchronization/brigadier/FloatArgumentInfo.java,minecraft:net/minecraft/commands/synchronization/brigadier/IntegerArgumentInfo.java,minecraft:net/minecraft/commands/synchronization/brigadier/LongArgumentInfo.java,minecraft:net/minecraft/commands/synchronization/brigadier/StringArgumentSerializer.java,minecraft:net/minecraft/commands/synchronization/brigadier/package-info.java	minecraft	6	333	rivet-server	3	27		net.minecraft.commands,net.minecraft.commands.synchronization,net.minecraft.network	pending	0	
mc.core	net.minecraft.core	minecraft:net/minecraft/core/AxisCycle.java,minecraft:net/minecraft/core/BlockBox.java,minecraft:net/minecraft/core/BlockMath.java,minecraft:net/minecraft/core/BlockPos.java,minecraft:net/minecraft/core/ClientAsset.java,minecraft:net/minecraft/core/Cloner.java,minecraft:net/minecraft/core/Cursor3D.java,minecraft:net/minecraft/core/DefaultedMappedRegistry.java,minecraft:net/minecraft/core/DefaultedRegistry.java,minecraft:net/minecraft/core/Direction.java,minecraft:net/minecraft/core/Direction8.java,minecraft:net/minecraft/core/FrontAndTop.java,minecraft:net/minecraft/core/GlobalPos.java,minecraft:net/minecraft/core/Holder.java,minecraft:net/minecraft/core/HolderGetter.java,minecraft:net/minecraft/core/HolderLookup.java,minecraft:net/minecraft/core/HolderOwner.java,minecraft:net/minecraft/core/HolderSet.java,minecraft:net/minecraft/core/IdMap.java,minecraft:net/minecraft/core/IdMapper.java,minecraft:net/minecraft/core/LayeredRegistryAccess.java,minecraft:net/minecraft/core/MappedRegistry.java,minecraft:net/minecraft/core/NonNullList.java,minecraft:net/minecraft/core/Position.java,minecraft:net/minecraft/core/QuartPos.java,minecraft:net/minecraft/core/RegistrationInfo.java,minecraft:net/minecraft/core/Registry.java,minecraft:net/minecraft/core/RegistryAccess.java,minecraft:net/minecraft/core/RegistryCodecs.java,minecraft:net/minecraft/core/RegistrySetBuilder.java,minecraft:net/minecraft/core/RegistrySynchronization.java,minecraft:net/minecraft/core/Rotations.java,minecraft:net/minecraft/core/SectionPos.java,minecraft:net/minecraft/core/TypedInstance.java,minecraft:net/minecraft/core/UUIDUtil.java,minecraft:net/minecraft/core/Vec3i.java,minecraft:net/minecraft/core/WritableRegistry.java,minecraft:net/minecraft/core/package-info.java	minecraft	38	5261	rivet-registry	3	27	yes	com.mojang.datafixers,com.mojang.datafixers.util,com.mojang.serialization,net.minecraft.core.component,net.minecraft.core.registries,net.minecraft.data.worldgen,net.minecraft.nbt,net.minecraft.network,net.minecraft.network.codec,net.minecraft.resources,net.minecraft.server,net.minecraft.server.packs.repository,net.minecraft.tags,net.minecraft.util,net.minecraft.world.entity,net.minecraft.world.flag,net.minecraft.world.level,net.minecraft.world.level.block,net.minecraft.world.level.chunk,net.minecraft.world.level.entity,net.minecraft.world.level.levelgen.structure,net.minecraft.world.phys	pending	0	position/value SCC (#125): Vec3i/BlockPos/MutableBlockPos/SectionPos/ChunkPos/GlobalPos + Position/Direction/AxisCycle/Cursor3D/Rotation delivered in rivet-registry::core; holder codecs (#126): Holder/HolderSet/HolderGetter/HolderLookup/HolderOwner + RegistryOps owner/getter views delivered; remaining mc.core classes (MappedRegistry/RegistryCodecs/RegistrySetBuilder/ClientAsset/Direction8/Rotations/QuartPos/etc.) + all protocol StreamCodecs (Holder/GlobalPos) pending
